talkIdx,Idx,skipAble,brightCharacter,Name,TextKR,TextEN,TextJP,characterLeftest,characterLeftestFace,characterLeftestX,characterLeft,characterLeftFace,characterLeftX,characterRight,characterRightFace,characterRightX,characterRightest,characterRightestFace,characterRightestX,eventType,backGround,imagePlace,imageIdx,BackSnd,SFX
18,30,1,a0100,Grin,사람들에게 어떤 일이 있었는지 들어도 볼 겸사해서요!,I wanna hear what happened to the people!,人々から何があったか話を聞くついでに！,Yongsa,smile_0,-125,Witch,idle_0,-50,.,.,100,Owl,idle_0,125,0,empty,0,0,-999,-999
18,31,1,a0001,Flutter,어… 일단 알겠어. 언제나처럼 도서관에 있을 테니까. 그쪽으로 와.,Uh... okay+o I'll be in the library as always. Come there.,うん…わかったわ。いつもの図書館で待ってるから。,Yongsa,smile_0,-125,Witch,idle_0,-50,.,.,100,Owl,panic_0,125,0,empty,0,0,-999,-999
18,32,1,a0100,Grin,네! 저희도 가도록 하죠! 아… 이것도 챙기고요.,Yes! We'll go too! Ah... and take this too.,はい！私たちも行きましょう！ あ…これも持っていきますね。,Yongsa,smile_0,-125,Witch,say_0,-50,.,.,100,Owl,panic_0,-300,0,empty,0,0,-999,-999
18,33,1,a0000, , , , ,Yongsa,smile_0,-125,Witch,say_0,-50,.,.,100,.,.,125,0,empty,1,55,-999,26
18,34,1,a2000,Ail Shell,이런 곳에도 있었구나! 운이 좋았네.,It was in a place like this! Lucky!,こんな場所にもあったのか！これは運が良い。,Yongsa,shine_0,-125,Witch,say_0,-50,.,.,100,.,.,125,0,empty,2,55,-999,-999
18,35,1,a1000,Ail Shell,그럼 바로 가서 기억을 되찾아보자고.,Then let's go right away and get my memory back.,じゃあ、すぐに行って記憶を取り戻そう。,Yongsa,smile_0,-125,Witch,say_0,-50,.,.,100,.,.,125,0,empty,2,55,-999,-999
18,36,1,a0100,Grin,…네.,...Yes.,…はい。,Yongsa,smile_0,-300,Witch,idle_0,-50,.,.,100,.,.,100,0,empty,0,0,-999,-999
18,37,1,a0100,Grin,그렇게 하죠.,Let's do that.,そうしましょう。,.,.,-300,Witch,noise,-50,.,.,100,.,.,0,0,empty,0,0,-999,-999
19,0,0,a0000, , , , ,.,.,-125,.,.,-100,.,.,100,.,.,125,0,black,0,0,-999,-999
19,1,0,a0000, ,챕터 1을 클리어 하셨습니다!,You've cleared Chapter 1!,チャプター1をクリアしました！,.,.,-125,.,.,-100,.,.,100,.,.,125,0,black,0,0,-999,-999
19,2,0,a0000, ,운명 마법 <더하기>를 Flutter에게서 배웠습니다!,You've learned the spells <Add> from Flutter!,運命魔法<ADD>をフラッターから学びました！,.,.,-125,.,.,-100,.,.,100,.,.,125,0,black,1,92,-999,-999
19,3,0,a0000, ,1씩 더하는 마법으로\n전투를 더 편하게 진행해보세요!,Use the spells that add by 1 to make battles easier!,1ずつ加算する魔法で\n戦闘をより楽に進めてみてください！,.,.,-125,.,.,-100,.,.,100,.,.,125,0,black,1,92,-999,-999
19,4,0,a0000, ,Flutter가 도서관 (1단계) 과 기록 보관소를 개방해주었습니다!,Flutter has opened the Library and Record archive for you!,フラッターが図書館（1段階）と\n記録保管所を開放してくれました！,.,.,-125,.,.,-100,.,.,100,.,.,125,0,black,1,91,-999,-999
19,5,0,a0000, ,도서관에서는 모험 중 만난 동료들의 운명을 인형에 불러와서\n함께 모험하는 것이 가능합니다.,In the Library+o you can recall destiny of companions you've met during adventures\ninto doll and join them on next adventure!,図書館では、冒険中に出会った仲間たちの運命を\n人形に呼び寄せて一緒に冒険することが可能です。,.,.,-125,.,.,-100,.,.,100,.,.,125,0,black,1,91,-999,-999
19,6,0,a0000, ,기록 보관소에서는 모험 중 만난 이벤트를 다시 확인하는 것이 가능합니다.,In the Record archive+o you can review the events you encountered during adventure.,記録保管所では、冒険中に出会ったイベントを再確認することが可能です。,.,.,-125,.,.,-100,.,.,100,.,.,125,0,black,1,91,-999,-999
19,7,0,a0000, ,또한 만날 수 있는 아이템과 동료들이 추가되었습니다.\n더 다양한 만남을 겪고 탐험을 해보세요!,Additionally+o new companions and items have been added.\nExperience a wider variety of encounters and explore!,また、出会えるアイテムと仲間たちが追加されました。\nより多様な出会いを体験し、探検してみてください！,.,.,-125,.,.,-100,.,.,100,.,.,125,0,black,1,106,-999,-999
19,8,0,a0000, ,갈 수 있는 스테이지가 추가되었습니다.\n던전의 더 깊은 곳에 도전해보세요!,New stages have been added.\nChallenge the deeper parts of the dungeon!,行けるステージが追加されました。\nダンジョンのより深いところに挑戦してみてください！,.,.,-125,.,.,-100,.,.,100,.,.,125,0,black,1,105,-999,-999
20,50,1,a1000,Grin,오… 전리품이에요!,Oh+o This is Loot!,おお…戦利品です！,Witch,shine_0,-300,.,.,-100,.,.,100,.,.,125,0,empty,0,0,-999,-999
20,50,1,a3000,Grin,금화하고 운명 조각을 모으셨네요!,You've collected gold coins and Destiny Fragments!,金貨と運命のカケラを集めましたね！,Witch,smile_2,-125,.,.,-100,.,.,100,.,.,125,0,empty,0,0,-999,-999
20,50,1,a1000,Grin,금화는 도서관에서 능력을 해금할 때 사용할 수 있어요!,Gold coins can be used to unlock abilities in the library!,金貨は図書館で能力を解放するときに使えます！,Witch,say_0,-125,.,.,-100,.,.,100,.,.,125,0,empty,0,0,-999,-999
20,50,1,a1000,Grin,그리고 다른 이들의 운명 조각은 일정 이상 모으면…,And if you collect a certain amount of other people's Destiny Fragments...,そして、他の人の運命のカケラは、一定数集めると…,Witch,idle_0,-125,.,.,-100,.,.,100,.,.,125,0,empty,0,0,-999,-999
20,50,1,a2000,Grin,무려 운명 조각의 주인으로 변신할 수 있답니다!,You can even transform into the owner of the Destiny Fragment!,なんと、その運命のカケラの持ち主に変身できるんです！,Witch,smile_2,-125,.,.,-100,.,.,100,.,.,125,0,empty,0,0,-999,-999
20,50,1,a1000,Grin,뭐… 아직은 설비도 없고 해서 힘들지만요… 언젠가 설비가 준비되면 시도해 보죠!,Well... It's difficult because there's no equipment yet…\nLet's try it someday when the equipment is ready!,まあ…今は設備もなくて難しいですけど…\nいつか設備が整ったら試してみましょう！,Witch,panic_0,-125,.,.,-100,.,.,100,.,.,125,0,empty,0,0,-999,-999
21,50,1,a1000,Ail Shell,웃차…,Oof...,ふう…,Yongsa,smile_0,-300,.,.,-300,.,.,100,.,.,125,0,empty,0,0,-999,-999
21,50,1,a1000,Ail Shell,일단 나아가긴 했는데… 뭐야 이 이상한 공간은?,I've managed to move forward... but what is this strange space?,とりあえず進んではみたが…なんだ、この妙な空間は？,Yongsa,doubt_0,-125,Witch,idle_0,-300,.,.,100,.,.,125,0,empty,0,0,-999,18
21,50,1,a0100,Grin,차원의 틈새군요. 수고하셨어요 애일 씨!,It's a rift in dimensions.,次元の狭間ですね。お疲れさまでした、エイルさん！,Yongsa,doubt_0,-75,Witch,say_0,-125,.,.,100,.,.,125,0,empty,0,0,-999,-999
21,50,1,a0100,Grin,이제 하나가 끝났으니 다음 공간으로 넘어갈 수 있겠어요!,Now that one is over+o we can move on to the next space!,これでひとつ終わったので、次の空間に進めそうです！,Yongsa,doubt_0,-75,Witch,smile_2,-125,.,.,100,.,.,125,0,empty,0,0,-999,21
21,50,1,a1000,Ail Shell,…아직 끝이 아닌 거냐.,...It's not over yet?,…まだ終わりじゃないのか。,Yongsa,panic_3,-75,Witch,smile_2,-125,.,.,100,.,.,125,0,empty,0,0,-999,16
21,50,1,a0100,Grin,하하… 그래도 이 앞에 아마 엄청 큰 운명 조각이…,Haha... but there's probably a huge fragment of Destiny ahead...,はは…でもこの先に、きっと大きな運命のカケラが…,Yongsa,panic_3,-75,Witch,panic_0,-125,.,.,100,.,.,125,0,empty,0,0,-999,-999
21,50,1,a1000,Ail Shell,잠깐.,Wait.,待て。,Yongsa,idle_0,-75,Witch,panic_0,-125,.,.,100,.,.,125,0,empty,0,0,-999,-999
21,50,1,a0100,Grin,?,?,？,Yongsa,idle_0,-75,Witch,idle_0,-125,.,.,100,.,.,125,0,empty,0,0,-999,18
21,50,1,a1000,Ail Shell,…누군가 있다.,...There's someone there.,…誰かいる。,Yongsa,doubt_0,-75,Witch,idle_0,-125,.,.,100,.,.,125,0,empty,0,0,-999,-999
21,50,1,a1010,???,으아아앙!!,Waaaaah!!,うわああん！！,Yongsa,doubt_0,-125,Witch,idle_0,-150,Village,black_0,300,.,.,125,0,empty,0,0,-999,-999
21,50,1,a0010,???,마법사님. 이제 식량이 얼마 없습니다. 이제 어떻게 하죠?,Wizard. We don't have much food left. What do we do now?,魔法使い様、もう食料があまりありません。\nこれからどうすれば…？,Yongsa,doubt_0,-125,Witch,idle_0,-150,Village,talkA_0,50,Owl,glass_eyeClose_0,300,0,empty,0,0,-999,-999
21,50,1,a0011,???,어쩔 수 없이 결계 마법을 해제하고 다른 곳을 둘러봐야겠네요.,We have no choice but to release the barrier magic and look around elsewhere.,仕方ありません、結界魔法を解除して、\n別の場所を探すのです。,Yongsa,doubt_0,-125,Witch,idle_0,-150,Village,black_0,0,Owl,glass_idle_0,125,0,empty,0,0,-999,-999
21,50,1,a0010,???,마법사님… 저희... 무사히 돌아갈 수 있는 거 겠죠?,Wizard... we... we'll be able to return safely+o right?,魔法使い様…俺たちは無事に帰れるのでしょうか…。,Yongsa,doubt_0,-125,Witch,idle_0,-150,Village,talkB_0,0,Owl,glass_idle_0,125,0,empty,0,0,-999,-999
21,50,1,a0011,???,…노력해봐야죠. 일단 기사 분들을 모아서...,...We'll have to try. First+o gather the knights...,…努力はいたします。まずは、騎士の方々を呼び集めて…,Yongsa,doubt_0,-125,Witch,idle_0,-150,Village,black_0,0,Owl,glass_sad_1,125,0,empty,0,0,-999,-999
21,50,1,a1010,Ail Shell,마녀. 저기 있는 사람들 잘 보이냐?,Witch+o Can you see the people over there?,魔女、あそこにいる人たちが見えるか？,Yongsa,say_0,-80,Witch,idle_0,-125,Village,black_0,125,Owl,glass_sad_1,150,0,empty,0,0,-999,-999
21,50,1,a0110,Grin,이쪽에서는 아직 잘 안 보이는데… 뭐가 있나요?,I can't see them from here yet... what's there?,こっちからはまだよく見えませんけど…誰かいるんですか？,Yongsa,say_0,-80,Witch,shine_0,-125,Village,black_0,125,Owl,glass_sad_1,150,0,empty,0,0,-999,18
21,50,1,a1010,Ail Shell,아무래도 빨려 들어갔다는 사람들을 찾은 것 같아.,It looks like I found the people who were sucked in.,どうやら吸い込まれたっていう人たちを見つけたみたいだ。,Yongsa,smile_0,-80,Witch,shine_0,-125,Village,black_0,125,Owl,glass_sad_1,150,0,empty,0,0,-999,-999
21,50,1,a0110,Grin,빨려... 들어간 사람들이요?,Sucked... in people?,吸い込まれた…人たち？,Yongsa,smile_0,-80,Witch,panic_0,-125,Village,black_0,125,Owl,glass_sad_1,150,0,empty,0,0,-999,-999
21,50,1,a1010,Ail Shell,?,?,？,Yongsa,panic_2,-80,Witch,panic_0,-125,Village,black_0,125,Owl,glass_sad_1,150,0,empty,0,0,-999,18
21,50,1,a0110,Grin,?,?,？,Yongsa,panic_2,-80,Witch,idle_0,-125,Village,black_0,125,Owl,glass_sad_1,150,0,empty,0,0,-999,18
21,50,1,a0210,Grin,아… 아! 던전에 말이죠! 드… 드디어 찾았네요!,Ah... Ah! In the dungeon! We... we finally found them!,あ…ああ！ダンジョンのことですね！やっ…やっと見つけました！,Yongsa,panic_2,-80,Witch,sad_1,-125,Village,black_0,125,Owl,glass_sad_1,150,0,empty,0,0,-999,-999
21,50,1,a0110,Grin,일단 다가가 볼까요? 포탈을 열어서 구출해야 하니까요!,Should you approach them first?\nWell… We need to open a portal to rescue them! Right?,とりあえず近づいてみませんか？\nポータルを開いて救出しないといけませんから！,Yongsa,panic_2,-80,Witch,lie_0,-125,Village,black_0,125,Owl,glass_sad_1,150,0,empty,0,0,-999,21
21,50,1,a1010,Ail Shell,…그래. 거기 여러분!,...Okay. Hey+o everyone!,…ああ。そこの皆さん！,Yongsa,panic_3,-50,Witch,lie_0,-300,Village,black_0,125,Owl,glass_sad_1,150,0,empty,0,0,-999,-999
21,50,1,a0012,???,뭐야?! 여기에 왜 사람이!,What?! Why is a boy here alone!,な、なんだ？！ここに人がいるだと！,Yongsa,panic_3,-80,.,.,-300,Village,black_0,150,Owl,glass_angry_0,50,0,empty,0,0,-999,16
21,50,1,a1010,Ail Shell,그러니까… 저는 스캐빈저 기사단의 기사 애일입니다.,I'm Ail Shell+o a knight of the Scavenger Knights.,こちらは…スキャベンジャー騎士団の騎士、エイルという者です。,Yongsa,say_0,-80,.,.,-300,Village,black_0,150,Owl,glass_angry_0,50,0,empty,0,0,-999,-999
21,50,1,a1010,Ail Shell,여러분을 구해드리러 왔습니다.,I've come to rescue you.,皆さんを助けに来ました。,Yongsa,smile_0,-80,.,.,-300,Village,black_0,150,Owl,glass_angry_0,50,0,empty,0,0,-999,-999
21,50,1,a0010,Villager A,…이 마을에 그런 기사단이 있었던가?,...Was there such a Order in this town?,…この村にそんな騎士団があったか？,Yongsa,smile_0,-80,.,.,-300,Village,talkA_0,80,Owl,glass_angry_0,125,0,empty,0,0,-999,18
21,50,1,a0010,Villager B,아까처럼 이 던전이 환상을 보여주고 있는 거 아니야?,Isn't this dungeon showing us illusions like before?,さっきみたいに、\nこのダンジョンが幻を見せてるだけじゃないの？,Yongsa,smile_0,-80,.,.,-300,Village,talkB_0,0,Owl,glass_angry_0,125,0,empty,0,0,-999,-999
21,50,1,a0020,Villager C,그래도 구하러 왔다는 데… 일단 믿어보는 것도…,But he says he've come to save us…,それでも助けに来たって言ってるんだ…\nとりあえず信じてみるのも…,Yongsa,smile_0,-80,.,.,-300,Village,talkC_0,80,Owl,glass_angry_0,125,0,empty,0,0,-999,-999
21,50,1,a0011,???,모두 진정하세요.,Everyone+o calm down.,皆さん、どうかご冷静に。,Yongsa,smile_0,-80,.,.,-300,Village,black_0,125,Owl,glass_idle_0,100,0,empty,0,0,-999,17
21,50,1,a0011,???,환상인지 아닌지는 제가 판단할 수 있습니다.,I can tell whether it's an illusion or not.,これが幻なのかどうかは…わたくしが判断いたします。,Yongsa,smile_0,-80,.,.,-300,Village,black_0,125,Owl,glass_eyeClose_0,75,0,empty,0,0,-999,-999
21,50,1,a0010,Villager A,맞아! 우리한테는 운명 마법을 쓸 수 있는 마법사 님이 계셔!,That's right! We have a wizard who can use destiny magic!,そうだ！私たちには運命魔法を使える魔法使い様がいる！,Yongsa,smile_0,-80,.,.,-300,Village,cheerA_0,150,Owl,glass_eyeClose_0,75,0,empty,0,0,-999,-999
21,50,1,a0010,Villager B,마법사 님의 판단이라면 믿을 수 있지!,We can trust the wizard's judgment!,魔法使い様の判断なら信じられるわ！,Yongsa,smile_0,-80,.,.,-300,Village,cheerB_0,100,Owl,glass_eyeClose_0,75,0,empty,0,0,-999,-999
21,50,1,a0030,Village,마법사님! 마법사님!,Wizard! Wizard!,魔法使い様！魔法使い様！,Yongsa,smile_0,-80,.,.,-300,Village,cheer_0,125,Owl,glass_eyeClose_0,75,0,empty,0,0,-999,-999
21,50,1,a0011,???,(우쭐),(Smug),（ドヤァ）,Yongsa,smile_0,-80,.,.,-300,Village,cheerBlack_0,125,Owl,glass_proud_0,75,0,empty,0,0,-999,28
21,50,1,a1010,Ail Shell,(…? 잘은 모르겠지만.),(...? I don't really know+o but...),（…？まあいい。）,Yongsa,panic_2,-80,.,.,-300,Village,cheerBlack_0,125,Owl,glass_proud_0,75,0,empty,0,0,-999,-999
21,50,1,a1010,Ail Shell,(이러니 저러니 해도 마법사의 보증이 있다면 말이 빠르지.),(Whether it's this or that+o if there's a wizard's guarantee+o things will go faster.),（なんだかんだ言っても、\n魔法使いのお墨付きがあれば話は早い。）,Yongsa,idle_0,-80,.,.,-300,Village,cheerBlack_0,125,Owl,glass_proud_0,75,0,empty,0,0,-999,-999
21,50,1,a1010,Ail Shell,그래. 좀 부탁한다 참새야.,Okay. I'll leave it to you+o Sparrow.,よし、頼むぞ、スズメ。,Yongsa,smile_0,-80,.,.,-300,Village,cheerBlack_0,125,Owl,glass_proud_0,75,0,empty,0,0,-999,-999
21,50,1,a0011,???,참새가 아니라 가면올빼미거든요!,I'm not a Sparrow+o I'm a Barn Owl!,スズメではなく、メンフクロウです！,Yongsa,idle_0,-80,.,.,-300,Village,cheerBlack_0,125,Owl,glass_angry_1,75,0,empty,0,0,-999,24
21,50,1,a0011,???,크흠… 아무튼 마력 탐지 결과. 저 기사는...,Ahem... Anyway+o as a result of magic detection. That knight is...,コホン…ともかく、\n魔力探知の結果――あの騎士と名乗る人物は…,Yongsa,idle_0,-80,.,.,-300,Village,cheerBlack_0,125,Owl,glass_eyeClose_2,75,0,empty,0,0,-999,-999
21,50,1,a0012,???,가짜입니다!,A fake!,偽物です！,Yongsa,idle_0,-80,.,.,-300,Village,cheerBlack_0,125,Owl,glass_angry_0,50,0,empty,0,0,-999,14
21,50,1,a0011,???,사람처럼 보이지만… 운명 마법으로 움직이는 인형임이 틀림없습니다!,It looks like a person+o but... it must be a doll moved by destiny magic!,人間のように見えますが…運命魔法で動く人形に違いないのです！,Yongsa,idle_0,-80,.,.,-300,Village,cheerBlack_0,125,Owl,glass_eyeClose_2,50,0,empty,0,0,-999,-999
21,50,1,a1010,Ail Shell,그래요. 제가 바로 그 기사…,Okay. I'm that knight...,そうです。私がまさにその騎士…,Yongsa,smile_0,-80,.,.,-300,Village,cheerBlack_0,125,Owl,glass_eyeClose_2,50,0,empty,0,0,-999,-999
21,50,1,a1010,Ail Shell,잠깐… 네? 뭐라고요?,Wait... what? What did you say?,ちょっと…はい？ なんですって？,Yongsa,panic_2,-80,.,.,-300,Village,cheerBlack_0,125,Owl,glass_eyeClose_2,50,0,empty,0,0,-999,-999
21,50,1,a0011,???,던전에 속한 저 기사를 따라가도 아마 탈출하는 건 불가능하겠죠.,If we follow that knight belonging+o we probably won't be able to escape to the dungeon.,ダンジョンに属するあるあの騎士に同行したとしても、\n脱出の可能性はきわめて低いかと。,Yongsa,panic_2,-80,.,.,-300,Village,cheerBlack_0,125,Owl,glass_angry_0,50,0,empty,0,0,-999,-999
21,50,1,a2010,Ail Shell,자… 잠깐 그게 무슨 소리야? 이럴 때 장난치지 마!,Wa... wait+o what are you talking about?\nDon't joke around at a time like this!,な…なに言っている？？ こんな時にふざけるな！,Yongsa,angry_0,-80,.,.,-300,Village,cheerBlack_0,125,Owl,glass_angry_0,50,0,empty,0,0,-999,16
21,50,1,a1010,Ail Shell,참새라고 부른 거 때문에 그런 거면 사과할테니까!,If it's because I called you Sparrow+o I'll apologize!,スズメって呼んだことが原因なら謝るから！,Yongsa,panic_2,-80,.,.,-300,Village,cheerBlack_0,125,Owl,glass_angry_0,50,0,empty,0,0,-999,-999
